Unit,Date,Hour,TimeZ,Edition,EneMEM,EneAA,EneContr,EneVend,AjusTbfin,Desv,COpe,PnTec,PeRed,SConex,COpeCeCar,COpeCeGen,GaSuf,GaRegCe,TranCar,TranGen,Dist,DistGen,PotMEM,PotAA,PotContr,CongMEM,CongContr,CEL,CELA,EnerRel,Reliq,ServInter,CarFijo,GDO,EPCSA,OCargAbon,ServAmm,Ajuste
BELDENS_1,09/01/2025,2100,CST.MX,MXN,0,0,3567.690616,0,0,0,0,0,0,0,32.84536714,13.16193076,0,0,907.7020601,556.9647798,667.3137634,881.9913616,0,0,1868.562105,0,0,91.18391239,0,0,0,0,0,0,0,0,328.1025061,0
BELDENS_1,09/01/2025,2200,CST.MX,MXN,0,0,3329.179728,0,0,0,0,0,0,0,30.64955518,12.28201595,0,0,847.019437,519.7300028,667.3137634,823.0275764,0,0,1868.562105,0,0,85.08799257,0,0,0,0,0,0,0,0,306.167863,0
BELDENS_1,09/01/2025,2300,CST.MX,MXN,0,0,3385.858034,0,0,0,0,0,0,0,31.17135485,12.49111366,0,0,861.4396939,528.5782533,667.3137634,837.0393788,0,0,1868.562105,0,0,86.53659062,0,0,0,0,0,0,0,0,311.3802809,0
BELDENS_1,09/01/2025,2400,CST.MX,MXN,0,0,3534.835416,0,0,0,0,0,0,0,32.54289105,13.04072129,0,0,899.3429461,551.8356386,667.3137634,873.8690199,0,0,1868.562105,0,0,90.34419113,0,0,0,0,0,0,0,0,325.0809791,0
BELDENS_1,10/01/2025,100,CST.MX,MXN,0,0,3618.554319,0,0,0,0,0,0,0,33.3136356,13.34957722,0,0,920.6429491,564.9052921,667.3137634,894.5656994,0,0,1868.562105,0,0,92.4838994,0,0,0,0,0,0,0,0,332.7801842,0
BELDENS_1,10/01/2025,200,CST.MX,MXN,0,0,3519.970777,0,0,0,0,0,0,0,32.40604215,12.98588264,0,0,895.561042,549.5150672,667.3137634,870.1942383,0,0,1868.562105,0,0,89.96427703,0,0,0,0,0,0,0,0,323.7139532,0
BELDENS_1,10/01/2025,300,CST.MX,MXN,0,0,3532.178691,0,0,0,0,0,0,0,32.51843234,13.0309201,0,0,898.6670145,551.4208879,667.3137634,873.2122341,0,0,1868.562105,0,0,90.2762899,0,0,0,0,0,0,0,0,324.8366535,0
BELDENS_1,10/01/2025,400,CST.MX,MXN,0,0,3356.546938,0,0,0,0,0,0,0,30.90150698,12.38297911,0,0,853.982281,524.0023947,667.3137634,829.7931975,0,0,1868.562105,0,0,85.78745044,0,0,0,0,0,0,0,0,308.6846873,0
BELDENS_1,10/01/2025,500,CST.MX,MXN,0,0,3362.086681,0,0,0,0,0,0,0,30.95250774,12.40341634,0,0,855.3917184,524.8672236,667.3137634,831.1627125,0,0,1868.562105,0,0,85.92903656,0,0,0,0,0,0,0,0,309.1941495,0
BELDENS_1,10/01/2025,600,CST.MX,MXN,0,0,3575.759702,0,0,0,0,0,0,0,32.91965387,13.19169924,0,0,909.7550199,558.2244732,667.3137634,883.9861712,0,0,1868.562105,0,0,91.39014406,0,0,0,0,0,0,0,0,328.8445792,0
BELDENS_1,10/01/2025,700,CST.MX,MXN,0,0,3562.699701,0,0,0,0,0,0,0,32.79941909,13.14351826,0,0,906.4322572,556.1856305,667.3137634,880.757526,0,0,1868.562105,0,0,91.05635337,0,0,0,0,0,0,0,0,327.6435168,0
BELDENS_1,10/01/2025,800,CST.MX,MXN,0,0,3493.053188,0,0,0,0,0,0,0,32.15822971,12.88657822,0,0,888.7125919,545.3128673,667.3137634,863.5397709,0,0,1868.562105,0,0,89.27631068,0,0,0,0,0,0,0,0,321.2384784,0
BELDENS_1,10/01/2025,900,CST.MX,MXN,0,0,3438.256559,0,0,0,0,0,0,0,31.6537534,12.6844224,0,0,874.7710767,536.7583721,667.3137634,849.9931497,0,0,1868.562105,0,0,87.87580499,0,0,0,0,0,0,0,0,316.1991089,0
BELDENS_1,10/01/2025,1000,CST.MX,MXN,0,0,3427.683934,0,0,0,0,0,0,0,31.55641824,12.64541785,0,0,872.0811592,535.1078423,667.3137634,847.3794242,0,0,1868.562105,0,0,87.60558725,0,0,0,0,0,0,0,0,315.2267979,0
BELDENS_1,10/01/2025,1100,CST.MX,MXN,0,0,3461.80703,0,0,0,0,0,0,0,31.87056701,12.77130484,0,0,880.762855,540.4349193,667.3137634,855.8152106,0,0,1868.562105,0,0,88.47771372,0,0,0,0,0,0,0,0,318.3649269,0
BELDENS_1,10/01/2025,1200,CST.MX,MXN,0,0,3637.584851,0,0,0,0,0,0,0,33.48883712,13.4197847,0,0,925.4847515,567.8762157,667.3137634,899.2703575,0,0,1868.562105,0,0,92.97028641,0,0,0,0,0,0,0,0,334.5303263,0
BELDENS_1,10/01/2025,1300,CST.MX,MXN,0,0,3586.318461,0,0,0,0,0,0,0,33.01686138,13.23065264,0,0,912.4414097,559.8728385,667.3137634,886.596469,0,0,1868.562105,0,0,91.66000742,0,0,0,0,0,0,0,0,329.815615,0
BELDENS_1,10/01/2025,1400,CST.MX,MXN,0,0,3463.780277,0,0,0,0,0,0,0,31.88873339,12.77858454,0,0,881.2648942,540.7429699,667.3137634,856.3030296,0,0,1868.562105,0,0,88.52814645,0,0,0,0,0,0,0,0,318.5463965,0
BELDENS_1,10/01/2025,1500,CST.MX,MXN,0,0,3454.076569,0,0,0,0,0,0,0,31.79939778,12.74278561,0,0,878.7960491,539.2280898,667.3137634,853.9041145,0,0,1868.562105,0,0,88.2801367,0,0,0,0,0,0,0,0,317.6539954,0
BELDENS_1,10/01/2025,1600,CST.MX,MXN,0,0,3525.487609,0,0,0,0,0,0,0,32.45683197,13.00623535,0,0,896.9646502,550.3763194,667.3137634,871.5580893,0,0,1868.562105,0,0,90.10527758,0,0,0,0,0,0,0,0,324.2213084,0
BELDENS_1,10/01/2025,1700,CST.MX,MXN,0,0,3515.404867,0,0,0,0,0,0,0,32.36400684,12.96903807,0,0,894.3993701,548.8022669,667.3137634,869.0654708,0,0,1868.562105,0,0,89.84758038,0,0,0,0,0,0,0,0,323.2940495,0
BELDENS_1,10/01/2025,1800,CST.MX,MXN,0,0,3540.774436,0,0,0,0,0,0,0,32.59756767,13.06263153,0,0,900.8539684,552.7627999,667.3137634,875.3372424,0,0,1868.562105,0,0,90.49598205,0,0,0,0,0,0,0,0,325.6271608,0
BELDENS_1,10/01/2025,1900,CST.MX,MXN,0,0,3554.085272,0,0,0,0,0,0,0,32.72011174,13.1117379,0,0,904.2405495,554.8408015,667.3137634,878.6278984,0,0,1868.562105,0,0,90.83618367,0,0,0,0,0,0,0,0,326.8512912,0
BELDENS_1,10/01/2025,2000,CST.MX,MXN,0,0,3509.113061,0,0,0,0,0,0,0,32.30608234,12.94582633,0,0,892.7985907,547.8200308,667.3137634,867.5100336,0,0,1868.562105,0,0,89.68677285,0,0,0,0,0,0,0,0,322.7154238,0
BELDENS_1,10/01/2025,2100,CST.MX,MXN,0,0,3459.657316,0,0,0,0,0,0,0,31.85077601,12.76337411,0,0,880.2159185,540.0993198,667.3137634,855.2837661,0,0,1868.562105,0,0,88.42277078,0,0,0,0,0,0,0,0,318.1672285,0
BELDENS_1,10/01/2025,2200,CST.MX,MXN,0,0,3290.550854,0,0,0,0,0,0,0,30.2939247,12.13950624,0,0,837.1913684,513.6995129,667.3137634,813.4778882,0,0,1868.562105,0,0,84.10070633,0,0,0,0,0,0,0,0,302.6153604,0
BELDENS_1,10/01/2025,2300,CST.MX,MXN,0,0,3407.49146,0,0,0,0,0,0,0,31.3705195,12.57092374,0,0,866.9437323,531.9555239,667.3137634,842.3875151,0,0,1868.562105,0,0,87.08950305,0,0,0,0,0,0,0,0,313.369798,0
BELDENS_1,10/01/2025,2400,CST.MX,MXN,0,0,3564.507158,0,0,0,0,0,0,0,32.81605914,13.15018634,0,0,906.8921156,556.4677989,667.3137634,881.2043588,0,0,1868.562105,0,0,91.10254879,0,0,0,0,0,0,0,0,327.8097395,0
BELDENS_1,11/01/2025,100,CST.MX,MXN,0,0,3563.908058,0,0,0,0,0,0,0,32.81054363,13.14797614,0,0,906.7396909,556.3742714,667.3137634,881.0562516,0,0,1868.562105,0,0,91.08723685,0,0,0,0,0,0,0,0,327.7546433,0
BELDENS_1,11/01/2025,200,CST.MX,MXN,0,0,3558.344069,0,0,0,0,0,0,0,32.75931966,13.12744946,0,0,905.3240849,555.5056574,667.3137634,879.6807426,0,0,1868.562105,0,0,90.94503105,0,0,0,0,0,0,0,0,327.2429513,0
BELDENS_1,11/01/2025,300,CST.MX,MXN,0,0,3504.938641,0,0,0,0,0,0,0,32.26765122,12.93042606,0,0,891.7365231,547.1683475,667.3137634,866.4780491,0,0,1868.562105,0,0,89.58008202,0,0,0,0,0,0,0,0,322.3315236,0
BELDENS_1,11/01/2025,400,CST.MX,MXN,0,0,3212.02128,0,0,0,0,0,0,0,29.57095487,11.84979479,0,0,817.2116495,501.4399839,667.3137634,794.0640956,0,0,1868.562105,0,0,82.09362822,0,0,0,0,0,0,0,0,295.3933917,0
BELDENS_1,11/01/2025,500,CST.MX,MXN,0,0,3202.073335,0,0,0,0,0,0,0,29.47937072,11.81309481,0,0,814.6806649,499.8869751,667.3137634,791.6048013,0,0,1868.562105,0,0,81.8393762,0,0,0,0,0,0,0,0,294.4785294,0
BELDENS_1,11/01/2025,600,CST.MX,MXN,0,0,3505.833806,0,0,0,0,0,0,0,32.27589241,12.9337285,0,0,891.9642734,547.3080948,667.3137634,866.6993484,0,0,1868.562105,0,0,89.60296086,0,0,0,0,0,0,0,0,322.4138473,0
BELDENS_1,11/01/2025,700,CST.MX,MXN,0,0,3439.268577,0,0,0,0,0,0,0,31.66307039,12.68815594,0,0,875.0285574,536.9163619,667.3137634,850.2433372,0,0,1868.562105,0,0,87.90167041,0,0,0,0,0,0,0,0,316.2921791,0
BELDENS_1,11/01/2025,800,CST.MX,MXN,0,0,3116.316011,0,0,0,0,0,0,0,28.68985977,11.49671874,0,0,792.8620408,486.4990964,667.3137634,770.4041907,0,0,1868.562105,0,0,79.64756945,0,0,0,0,0,0,0,0,286.5918609,0
BELDENS_1,11/01/2025,900,CST.MX,MXN,0,0,2504.338377,0,0,0,0,0,0,0,23.05578658,9.239009727,0,0,637.1609392,390.961107,667.3137634,619.1133292,0,0,1868.562105,0,0,64.00649488,0,0,0,0,0,0,0,0,230.3113655,0
BELDENS_1,11/01/2025,1000,CST.MX,MXN,0,0,2463.095264,0,0,0,0,0,0,0,22.67608852,9.086855559,0,0,626.6677483,384.522499,667.3137634,608.9173584,0,0,1868.562105,0,0,62.95239328,0,0,0,0,0,0,0,0,226.5184445,0
BELDENS_1,11/01/2025,1100,CST.MX,MXN,0,0,2544.787905,0,0,0,0,0,0,0,23.42817863,9.388236202,0,0,647.4522241,397.2758257,667.3137634,629.113113,0,0,1868.562105,0,0,65.04031386,0,0,0,0,0,0,0,0,234.0313046,0
BELDENS_1,11/01/2025,1200,CST.MX,MXN,0,0,2571.11203,0,0,0,0,0,0,0,23.67052742,9.48535121,0,0,654.1496832,401.3853777,667.3137634,635.6208663,0,0,1868.562105,0,0,65.71311229,0,0,0,0,0,0,0,0,236.4522015,0
BELDENS_1,11/01/2025,1300,CST.MX,MXN,0,0,2493.902181,0,0,0,0,0,0,0,22.95970742,9.200508493,0,0,634.5057323,389.3318755,667.3137634,616.5333311,0,0,1868.562105,0,0,63.73976402,0,0,0,0,0,0,0,0,229.3516012,0
BELDENS_1,11/01/2025,1400,CST.MX,MXN,0,0,2432.626675,0,0,0,0,0,0,0,22.39558439,8.974450786,0,0,618.9158428,379.76594,667.3137634,601.3850259,0,0,1868.562105,0,0,62.17366961,0,0,0,0,0,0,0,0,223.7164021,0
BELDENS_1,11/01/2025,1500,CST.MX,MXN,0,0,2326.239341,0,0,0,0,0,0,0,21.41614659,8.58196644,0,0,591.8484728,363.1574377,667.3137634,575.0843403,0,0,1868.562105,0,0,59.45459602,0,0,0,0,0,0,0,0,213.9324958,0
BELDENS_1,11/01/2025,1600,CST.MX,MXN,0,0,2156.108256,0,0,0,0,0,0,0,19.84986225,7.954318529,0,0,548.5632351,336.5976733,667.3137634,533.0251587,0,0,1868.562105,0,0,55.106344,0,0,0,0,0,0,0,0,198.2863982,0
BELDENS_1,11/01/2025,1700,CST.MX,MXN,0,0,2126.091291,0,0,0,0,0,0,0,19.57351591,7.843579885,0,0,540.9262328,331.9116188,667.3137634,525.6044748,0,0,1868.562105,0,0,54.33916303,0,0,0,0,0,0,0,0,195.5258894,0
BELDENS_1,11/01/2025,1800,CST.MX,MXN,0,0,2097.313379,0,0,0,0,0,0,0,19.30857671,7.73741236,0,0,533.6044741,327.4189974,667.3137634,518.4901052,0,0,1868.562105,0,0,53.60365009,0,0,0,0,0,0,0,0,192.87933,0
BELDENS_1,11/01/2025,1900,CST.MX,MXN,0,0,2088.989454,0,0,0,0,0,0,0,19.23194384,7.70670372,0,0,531.4866772,326.11952,667.3137634,516.432295,0,0,1868.562105,0,0,53.39090517,0,0,0,0,0,0,0,0,192.1138206,0
BELDENS_1,11/01/2025,2000,CST.MX,MXN,0,0,2089.023042,0,0,0,0,0,0,0,19.23225306,7.706827633,0,0,531.4952228,326.1247636,667.3137634,516.4405986,0,0,1868.562105,0,0,53.39176362,0,0,0,0,0,0,0,0,192.1169095,0
BELDENS_1,11/01/2025,2100,CST.MX,MXN,0,0,1953.154151,0,0,0,0,0,0,0,17.98139807,7.205579872,0,0,496.9270706,304.9137912,667.3137634,482.8515907,0,0,1868.562105,0,0,49.91919316,0,0,0,0,0,0,0,0,179.6217331,0
BELDENS_1,11/01/2025,2200,CST.MX,MXN,0,0,2012.690118,0,0,0,0,0,0,0,18.52950633,7.425220068,0,0,512.0743816,314.2081612,667.3137634,497.5698535,0,0,1868.562105,0,0,51.440828,0,0,0,0,0,0,0,0,185.0969556,0
BELDENS_1,11/01/2025,2300,CST.MX,MXN,0,0,2028.114485,0,0,0,0,0,0,0,18.67150827,7.482123673,0,0,515.9986934,316.6161137,667.3137634,501.383009,0,0,1868.562105,0,0,51.83504777,0,0,0,0,0,0,0,0,186.5154569,0
BELDENS_1,11/01/2025,2400,CST.MX,MXN,0,0,1980.422228,0,0,0,0,0,0,0,18.23243722,7.306177312,0,0,503.8646928,309.170707,667.3137634,489.5927045,0,0,1868.562105,0,0,50.61611737,0,0,0,0,0,0,0,0,182.1294406,0
BELDENS_1,12/01/2025,100,CST.MX,MXN,0,0,1971.32889,0,0,0,0,0,0,0,18.14872087,7.272630152,0,0,501.5511397,307.7511139,667.3137634,487.3446828,0,0,1868.562105,0,0,50.3837076,0,0,0,0,0,0,0,0,181.2931722,0
BELDENS_1,12/01/2025,200,CST.MX,MXN,0,0,1989.425257,0,0,0,0,0,0,0,18.31532214,7.339391301,0,0,506.1552691,310.5762016,667.3137634,491.8184001,0,0,1868.562105,0,0,50.84621897,0,0,0,0,0,0,0,0,182.9574037,0
BELDENS_1,12/01/2025,300,CST.MX,MXN,0,0,2085.530618,0,0,0,0,0,0,0,19.20010062,7.693943375,0,0,530.6066702,325.5795489,667.3137634,515.5772143,0,0,1868.562105,0,0,53.30250338,0,0,0,0,0,0,0,0,191.7957289,0
BELDENS_1,12/01/2025,400,CST.MX,MXN,0,0,1943.657904,0,0,0,0,0,0,0,17.8939724,7.170546298,0,0,494.5110081,303.4312985,667.3137634,480.5039633,0,0,1868.562105,0,0,49.67648574,0,0,0,0,0,0,0,0,178.7484112,0
BELDENS_1,12/01/2025,500,CST.MX,MXN,0,0,1928.49757,0,0,0,0,0,0,0,17.75440124,7.114616767,0,0,490.6538726,301.0645653,667.3137634,476.7560813,0,0,1868.562105,0,0,49.28901421,0,0,0,0,0,0,0,0,177.3541918,0
BELDENS_1,12/01/2025,600,CST.MX,MXN,0,0,1913.238844,0,0,0,0,0,0,0,17.61392425,7.05832425,0,0,486.771704,298.6824718,667.3137634,472.9838753,0,0,1868.562105,0,0,48.89902796,0,0,0,0,0,0,0,0,175.9509238,0
BELDENS_1,12/01/2025,700,CST.MX,MXN,0,0,1721.678457,0,0,0,0,0,0,0,15.8503545,6.351619316,0,0,438.0343617,268.7773032,667.3137634,425.6270203,0,0,1868.562105,0,0,44.00308055,0,0,0,0,0,0,0,0,158.3340814,0
BELDENS_1,12/01/2025,800,CST.MX,MXN,0,0,1174.045824,0,0,0,0,0,0,0,10.80866316,4.331292003,0,0,298.7040995,183.2844392,667.3137634,290.2432935,0,0,1868.562105,0,0,30.00655131,0,0,0,0,0,0,0,0,107.971071,0
BELDENS_1,12/01/2025,900,CST.MX,MXN,0,0,917.0308251,0,0,0,0,0,0,0,8.442496104,3.3831118,0,0,233.3136078,143.1609202,667.3137634,226.7049902,0,0,1868.562105,0,0,23.4376989,0,0,0,0,0,0,0,0,84.33469833,0
BELDENS_1,12/01/2025,1000,CST.MX,MXN,0,0,715.0729526,0,0,0,0,0,0,0,6.583203586,2.638048447,0,0,181.9309077,111.6325636,667.3137634,176.7777072,0,0,1868.562105,0,0,18.27601002,0,0,0,0,0,0,0,0,65.76165173,0
BELDENS_1,12/01/2025,1100,CST.MX,MXN,0,0,700.1566111,0,0,0,0,0,0,0,6.445878698,2.583019052,0,0,178.1358494,109.3039209,667.3137634,173.0901441,0,0,1868.562105,0,0,17.89477451,0,0,0,0,0,0,0,0,64.38987106,0
BELDENS_1,12/01/2025,1200,CST.MX,MXN,0,0,684.8863782,0,0,0,0,0,0,0,6.305295767,2.526684081,0,0,174.250753,106.9200309,667.3137634,169.3150932,0,0,1868.562105,0,0,17.50449415,0,0,0,0,0,0,0,0,62.98554478,0
BELDENS_1,12/01/2025,1300,CST.MX,MXN,0,0,689.0164877,0,0,0,0,0,0,0,6.343318953,2.541920889,0,0,175.3015473,107.5647969,667.3137634,170.3361237,0,0,1868.562105,0,0,17.6100525,0,0,0,0,0,0,0,0,63.36537012,0
BELDENS_1,12/01/2025,1400,CST.MX,MXN,0,0,666.2329454,0,0,0,0,0,0,0,6.133565952,2.457867803,0,0,169.5048933,104.0079776,667.3137634,164.7036601,0,0,1868.562105,0,0,17.02774513,0,0,0,0,0,0,0,0,61.27008268,0
BELDENS_1,12/01/2025,1500,CST.MX,MXN,0,0,682.6398363,0,0,0,0,0,0,0,6.284613342,2.518396135,0,0,173.6791814,106.5693153,667.3137634,168.7597114,0,0,1868.562105,0,0,17.44707648,0,0,0,0,0,0,0,0,62.77894166,0
BELDENS_1,12/01/2025,1600,CST.MX,MXN,0,0,668.5408505,0,0,0,0,0,0,0,6.154813308,2.46638213,0,0,170.0920771,104.3682728,667.3137634,165.2742119,0,0,1868.562105,0,0,17.08673114,0,0,0,0,0,0,0,0,61.48232907,0
BELDENS_1,12/01/2025,1700,CST.MX,MXN,0,0,647.3917601,0,0,0,0,0,0,0,5.960107625,2.388358867,0,0,164.711265,101.0666137,667.3137634,160.0458115,0,0,1868.562105,0,0,16.5461975,0,0,0,0,0,0,0,0,59.53735393,0
BELDENS_1,12/01/2025,1800,CST.MX,MXN,0,0,641.3842297,0,0,0,0,0,0,0,5.904800266,2.366195875,0,0,163.1828119,100.1287569,667.3137634,158.560652,0,0,1868.562105,0,0,16.39265556,0,0,0,0,0,0,0,0,58.98487166,0
BELDENS_1,12/01/2025,1900,CST.MX,MXN,0,0,626.6249368,0,0,0,0,0,0,0,5.768921221,2.311745865,0,0,159.4277103,97.82463154,667.3137634,154.9119138,0,0,1868.562105,0,0,16.01543393,0,0,0,0,0,0,0,0,57.62753396,0
BELDENS_1,12/01/2025,2000,CST.MX,MXN,0,0,627.2508328,0,0,0,0,0,0,0,5.774683431,2.314054921,0,0,159.5869526,97.92234236,667.3137634,155.0666455,0,0,1868.562105,0,0,16.03143073,0,0,0,0,0,0,0,0,57.68509445,0
BELDENS_1,12/01/2025,2100,CST.MX,MXN,0,0,626.30711,0,0,0,0,0,0,0,5.765995201,2.310573338,0,0,159.3468479,97.77501448,667.3137634,154.8333418,0,0,1868.562105,0,0,16.00731083,0,0,0,0,0,0,0,0,57.59830504,0
BELDENS_1,12/01/2025,2200,CST.MX,MXN,0,0,624.2192406,0,0,0,0,0,0,0,5.746773568,2.302870766,0,0,158.8156462,97.4490698,667.3137634,154.3171864,0,0,1868.562105,0,0,15.95394855,0,0,0,0,0,0,0,0,57.40629421,0
BELDENS_1,12/01/2025,2300,CST.MX,MXN,0,0,624.6582515,0,0,0,0,0,0,0,5.750815251,2.304490366,0,0,158.9273406,97.51760536,667.3137634,154.4257171,0,0,1868.562105,0,0,15.9651689,0,0,0,0,0,0,0,0,57.44666784,0
BELDENS_1,12/01/2025,2400,CST.MX,MXN,0,0,635.5867993,0,0,0,0,0,0,0,5.851427161,2.344807984,0,0,161.707813,99.22369954,667.3137634,157.1274325,0,0,1868.562105,0,0,16.24448341,0,0,0,0,0,0,0,0,58.45171124,0
BELDENS_1,13/01/2025,100,CST.MX,MXN,0,0,649.8490768,0,0,0,0,0,0,0,5.982730514,2.397424405,0,0,165.3364625,101.450234,667.3137634,160.6533004,0,0,1868.562105,0,0,16.6090022,0,0,0,0,0,0,0,0,59.76334095,0
BELDENS_1,13/01/2025,200,CST.MX,MXN,0,0,655.4809095,0,0,0,0,0,0,0,6.034579071,2.418201372,0,0,166.7693295,102.3294393,667.3137634,162.0455813,0,0,1868.562105,0,0,16.75294196,0,0,0,0,0,0,0,0,60.28127219,0
BELDENS_1,13/01/2025,300,CST.MX,MXN,0,0,656.3840077,0,0,0,0,0,0,0,6.042893299,2.421533084,0,0,166.9990983,102.4704252,667.3137634,162.2688419,0,0,1868.562105,0,0,16.77602357,0,0,0,0,0,0,0,0,60.36432557,0
BELDENS_1,13/01/2025,400,CST.MX,MXN,0,0,655.1328238,0,0,0,0,0,0,0,6.031374476,2.416917214,0,0,166.6807685,102.2750984,667.3137634,161.9595289,0,0,1868.562105,0,0,16.7440455,0,0,0,0,0,0,0,0,60.2492605,0
BELDENS_1,13/01/2025,500,CST.MX,MXN,0,0,658.2279665,0,0,0,0,0,0,0,6.059869408,2.42833582,0,0,167.4682436,102.7582921,667.3137634,162.7246987,0,0,1868.562105,0,0,16.82315192,0,0,0,0,0,0,0,0,60.53390516,0
BELDENS_1,13/01/2025,600,CST.MX,MXN,0,0,717.8089396,0,0,0,0,0,0,0,6.608392008,2.648142055,0,0,182.6270053,112.0596882,667.3137634,177.4540878,0,0,1868.562105,0,0,18.34593705,0,0,0,0,0,0,0,0,66.01326665,0
BELDENS_1,13/01/2025,700,CST.MX,MXN,0,0,1918.172444,0,0,0,0,0,0,0,17.65934464,7.076525296,0,0,488.0269246,299.4526735,667.3137634,474.2035417,0,0,1868.562105,0,0,49.02512211,0,0,0,0,0,0,0,0,176.4046421,0
BELDENS_1,13/01/2025,800,CST.MX,MXN,0,0,1722.010186,0,0,0,0,0,0,0,15.85340851,6.352843131,0,0,438.1187612,268.8290906,667.3137634,425.7090291,0,0,1868.562105,0,0,44.01155896,0,0,0,0,0,0,0,0,158.3645888,0
BELDENS_1,13/01/2025,900,CST.MX,MXN,0,0,2470.448989,0,0,0,0,0,0,0,22.7437894,9.113984935,0,0,628.5387041,385.670515,667.3137634,610.7353193,0,0,1868.562105,0,0,63.14034158,0,0,0,0,0,0,0,0,227.1947295,0
BELDENS_1,13/01/2025,1000,CST.MX,MXN,0,0,2900.956688,0,0,0,0,0,0,0,26.70718897,10.70221473,0,0,738.0697055,452.8785921,667.3137634,717.1638505,0,0,1868.562105,0,0,74.14336303,0,0,0,0,0,0,0,0,266.7863506,0
BELDENS_1,13/01/2025,1100,CST.MX,MXN,0,0,3056.410501,0,0,0,0,0,0,0,28.13834938,11.27571522,0,0,777.6207095,477.1470357,667.3137634,755.5945706,0,0,1868.562105,0,0,78.11648972,0,0,0,0,0,0,0,0,281.0826534,0
BELDENS_1,13/01/2025,1200,CST.MX,MXN,0,0,3096.059401,0,0,0,0,0,0,0,28.50337057,11.42198801,0,0,787.7082961,483.3367655,667.3137634,765.396426,0,0,1868.562105,0,0,79.12984604,0,0,0,0,0,0,0,0,284.7289627,0
BELDENS_1,13/01/2025,1300,CST.MX,MXN,0,0,3161.062893,0,0,0,0,0,0,0,29.10181471,11.66179901,0,0,804.2466706,493.4846901,667.3137634,781.4663503,0,0,1868.562105,0,0,80.79122123,0,0,0,0,0,0,0,0,290.7070059,0
BELDENS_1,13/01/2025,1400,CST.MX,MXN,0,0,3080.445294,0,0,0,0,0,0,0,28.35962181,11.36438442,0,0,783.7357103,480.8991921,667.3137634,761.5363638,0,0,1868.562105,0,0,78.73077686,0,0,0,0,0,0,0,0,283.2930121,0
BELDENS_1,13/01/2025,1500,CST.MX,MXN,0,0,3074.450961,0,0,0,0,0,0,0,28.30443596,11.34227012,0,0,782.2106151,479.9633957,667.3137634,760.054467,0,0,1868.562105,0,0,78.57757224,0,0,0,0,0,0,0,0,282.7417435,0
BELDENS_1,13/01/2025,1600,CST.MX,MXN,0,0,3268.106196,0,0,0,0,0,0,0,30.08729158,12.05670336,0,0,831.4809342,510.1955981,667.3137634,807.9292023,0,0,1868.562105,0,0,83.52706025,0,0,0,0,0,0,0,0,300.5512384,0
BELDENS_1,13/01/2025,1700,CST.MX,MXN,0,0,3311.097523,0,0,0,0,0,0,0,30.48308429,12.21530705,0,0,842.4189108,516.907126,667.3137634,818.5573602,0,0,1868.562105,0,0,84.62584314,0,0,0,0,0,0,0,0,304.5049339,0
BELDENS_1,13/01/2025,1800,CST.MX,MXN,0,0,3565.804045,0,0,0,0,0,0,0,32.82799873,13.15497082,0,0,907.2220734,556.6702606,667.3137634,881.5249705,0,0,1868.562105,0,0,91.13569496,0,0,0,0,0,0,0,0,327.9290077,0
BELDENS_1,13/01/2025,1900,CST.MX,MXN,0,0,3539.40407,0,0,0,0,0,0,0,32.58495162,13.05757598,0,0,900.505316,552.5488672,667.3137634,874.9984656,0,0,1868.562105,0,0,90.4609579,0,0,0,0,0,0,0,0,325.5011351,0
BELDENS_1,13/01/2025,2000,CST.MX,MXN,0,0,3463.560731,0,0,0,0,0,0,0,31.88671218,12.77777459,0,0,881.2090366,540.7086958,667.3137634,856.2487541,0,0,1868.562105,0,0,88.52253523,0,0,0,0,0,0,0,0,318.5262059,0
BELDENS_1,13/01/2025,2100,CST.MX,MXN,0,0,3527.05157,0,0,0,0,0,0,0,32.47123033,13.01200511,0,0,897.3625577,550.6204749,667.3137634,871.9447261,0,0,1868.562105,0,0,90.14524969,0,0,0,0,0,0,0,0,324.3651381,0
BELDENS_1,13/01/2025,2200,CST.MX,MXN,0,0,3386.273474,0,0,0,0,0,0,0,31.17517953,12.4926463,0,0,861.5453913,528.6431091,667.3137634,837.1420824,0,0,1868.562105,0,0,86.54720854,0,0,0,0,0,0,0,0,311.4184868,0
BELDENS_1,13/01/2025,2300,CST.MX,MXN,0,0,3243.513825,0,0,0,0,0,0,0,29.8608859,11.96597714,0,0,825.2240729,506.3563963,667.3137634,801.8495668,0,0,1868.562105,0,0,82.8985224,0,0,0,0,0,0,0,0,298.2896022,0
BELDENS_1,13/01/2025,2400,CST.MX,MXN,0,0,3304.696351,0,0,0,0,0,0,0,30.42415294,12.19169183,0,0,840.7903064,515.9078165,667.3137634,816.9748861,0,0,1868.562105,0,0,84.46224043,0,0,0,0,0,0,0,0,303.9162504,0
BELDENS_1,14/01/2025,100,CST.MX,MXN,0,0,3557.857301,0,0,0,0,0,0,0,32.75483831,13.12565367,0,0,905.2002399,555.4296663,667.3137634,879.5604055,0,0,1868.562105,0,0,90.93259011,0,0,0,0,0,0,0,0,327.1981857,0
